FIPS,Class,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Libertarian,Green,Constitution,Independent American,Reform,Peace and Justice,Natural Law,Write-ins,State1,State2,State3,State4,State5,State6,State7
fips,class,name,type,totalvote,vote1,vote2,vote3,vote4,vote5,vote6,vote7,vote8,vote9,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote17,vote18
28065,1,Jefferson Davis,County,5353,2970,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28067,1,Jones,County,27553,7246,20307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28069,1,Kemper,County,4058,2234,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28071,1,Lafayette,County,23208,8447,14761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28073,1,Lamar,County,27847,6863,20984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28075,1,Lauderdale,County,27012,10139,16873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28077,1,Lawrence,County,6004,1867,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28079,1,Leake,County,8345,3116,5229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28081,1,Lee,County,34767,10352,24415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28083,1,Leflore,County,9342,6231,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28085,1,Lincoln,County,15679,4080,11599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28087,1,Lowndes,County,24238,10690,13548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28089,1,Madison,County,55361,21180,34181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28091,1,Marion,County,11086,3241,7845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28093,1,Marshall,County,14734,6634,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28095,1,Monroe,County,15945,5025,10920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28097,1,Montgomery,County,4349,1678,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28099,1,Neshoba,County,10784,2539,8245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28101,1,Newton,County,9219,2562,6657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28103,1,Noxubee,County,4287,2975,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28105,1,Oktibbeha,County,17823,8325,9498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28107,1,Panola,County,14352,5978,8374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28109,1,Pearl River,County,24169,4012,20157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28111,1,Perry,County,5501,1089,4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28113,1,Pike,County,15335,7130,8205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28115,1,Pontotoc,County,13860,2304,11556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28117,1,Prentiss,County,10221,1717,8504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28119,1,Quitman,County,2581,1629,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28121,1,Rankin,County,68809,17267,51542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28123,1,Scott,County,9802,3680,6122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28125,1,Sharkey,County,1785,1229,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28127,1,Simpson,County,10945,3389,7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28129,1,Smith,County,7616,1458,6158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28131,1,Stone,County,7792,1510,6282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28133,1,Sunflower,County,7733,4659,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28135,1,Tallahatchie,County,5024,2546,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28137,1,Tate,County,12723,3498,9225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28139,1,Tippah,County,9477,1550,7927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28141,1,Tishomingo,County,8862,1038,7824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28143,1,Tunica,County,2625,1798,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28145,1,Union,County,12263,1779,10484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28147,1,Walthall,County,6477,2319,4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28149,1,Warren,County,18042,8272,9770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28151,1,Washington,County,14332,9406,4926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28153,1,Wayne,County,9097,3075,6022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28155,1,Webster,County,5057,854,4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28157,1,Wilkinson,County,2846,1710,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28159,1,Winston,County,8376,3439,4937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28161,1,Yalobusha,County,5852,2243,3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28163,1,Yazoo,County,8925,4223,4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29001,1,Adair,County,10175,3307,6589,0,125,64,0,0,0,0,0,0,90,0,0,0,0,0,0
29003,1,Andrew,County,9720,2490,7002,0,84,78,0,0,0,0,0,0,66,0,0,0,0,0,0
29005,1,Atchison,County,2623,479,2052,0,48,24,0,0,0,0,0,0,20,0,0,0,0,0,0
29007,1,Audrain,County,10377,2893,7172,0,144,78,0,0,0,0,0,0,90,0,0,0,0,0,0
29009,1,Barry,County,15984,3169,12423,0,169,100,0,0,0,0,0,0,123,0,0,0,0,0,0
29011,1,Barton,County,5916,836,4958,0,52,31,0,0,0,0,0,0,39,0,0,0,0,0,0
29013,1,Bates,County,8227,1924,6100,0,72,71,0,0,0,0,0,0,60,0,0,0,0,0,0
29015,1,Benton,County,10690,2468,7966,0,111,66,0,0,0,0,0,0,79,0,0,0,0,0,0
29017,1,Bollinger,County,6102,750,5244,0,53,29,0,0,0,0,0,0,26,0,0,0,0,0,0
29019,1,Boone,County,89323,49327,37557,0,1189,669,0,0,0,0,0,0,580,1,0,0,0,0,0
29021,1,Buchanan,County,35390,13017,21451,0,462,250,0,0,0,0,0,0,210,0,0,0,0,0,0
29023,1,Butler,County,17700,3107,14267,0,195,64,0,0,0,0,0,0,67,0,0,0,0,0,0
29025,1,Caldwell,County,4669,1036,3506,0,58,30,0,0,0,0,0,0,39,0,0,0,0,0,0
29027,1,Callaway,County,21258,6598,14110,0,269,140,0,0,0,0,0,0,141,0,0,0,0,0,0
29029,1,Camden,County,25283,6294,18505,0,253,123,0,0,0,0,0,0,108,0,0,0,0,0,0
29031,1,Cape Girardeau,County,39945,10089,28864,0,450,230,0,0,0,0,0,0,312,0,0,0,0,0,0
29033,1,Carroll,County,4462,955,3395,0,55,25,0,0,0,0,0,0,32,0,0,0,0,0,0
29035,1,Carter,County,2825,379,2403,0,25,12,0,0,0,0,0,0,6,0,0,0,0,0,0
29037,1,Cass,County,58808,21081,36053,0,777,470,0,0,0,0,0,0,427,0,0,0,0,0,0
29039,1,Cedar,County,7098,1260,5649,0,68,61,0,0,0,0,0,0,60,0,0,0,0,0,0
29041,1,Chariton,County,4035,1052,2887,0,40,27,0,0,0,0,0,0,29,0,0,0,0,0,0
29043,1,Christian,County,50545,12465,37040,0,558,206,0,0,0,0,0,0,275,1,0,0,0,0,0
29045,1,Clark,County,3271,617,2539,0,32,41,0,0,0,0,0,0,42,0,0,0,0,0,0
29047,1,Clay,County,129210,62452,63337,0,1793,829,0,0,0,0,0,0,798,1,0,0,0,0,0
29049,1,Clinton,County,11107,3217,7614,0,114,94,0,0,0,0,0,0,68,0,0,0,0,0,0
29051,1,Cole,County,39896,13896,25034,0,499,222,0,0,0,0,0,0,245,0,0,0,0,0,0
29053,1,Cooper,County,8787,2566,6028,0,119,42,0,0,0,0,0,0,32,0,0,0,0,0,0
29055,1,Crawford,County,10716,2305,8220,0,88,51,0,0,0,0,0,0,52,0,0,0,0,0,0
29057,1,Dade,County,4142,770,3284,0,31,29,0,0,0,0,0,0,28,0,0,0,0,0,0
29059,1,Dallas,County,8368,1645,6504,0,98,59,0,0,0,0,0,0,62,0,0,0,0,0,0
29061,1,Daviess,County,3910,864,2934,0,43,24,0,0,0,0,0,0,45,0,0,0,0,0,0
29063,1,DeKalb,County,4763,1026,3610,0,62,30,0,0,0,0,0,0,35,0,0,0,0,0,0
29065,1,Dent,County,7023,1181,5662,0,86,49,0,0,0,0,0,0,45,0,0,0,0,0,0
29067,1,Douglas,County,7190,1165,5866,0,59,47,0,0,0,0,0,0,53,0,0,0,0,0,0
29069,1,Dunklin,County,9856,1794,7786,0,99,71,0,0,0,0,0,0,106,0,0,0,0,0,0
29071,1,Franklin,County,54904,16597,36907,0,617,393,0,0,0,0,0,0,390,0,0,0,0,0,0
29073,1,Gasconade,County,7920,1808,5976,0,65,39,0,0,0,0,0,0,32,0,0,0,0,0,0
29075,1,Gentry,County,3255,735,2450,0,29,23,0,0,0,0,0,0,18,0,0,0,0,0,0
29077,1,Greene,County,143445,57542,82303,0,1982,868,0,0,0,0,0,0,750,0,0,0,0,0,0
29079,1,Grundy,County,4364,869,3420,0,33,29,0,0,0,0,0,0,13,0,0,0,0,0,0
29081,1,Harrison,County,3809,648,3105,0,24,19,0,0,0,0,0,0,13,0,0,0,0,0,0
29083,1,Henry,County,10794,2856,7617,0,133,107,0,0,0,0,0,0,81,0,0,0,0,0,0
29085,1,Hickory,County,5065,1111,3818,0,60,38,0,0,0,0,0,0,38,0,0,0,0,0,0
29087,1,Holt,County,2317,401,1873,0,14,13,0,0,0,0,0,0,16,0,0,0,0,0,0
29089,1,Howard,County,4898,1513,3262,0,71,28,0,0,0,0,0,0,24,0,0,0,0,0,0
29091,1,Howell,County,18746,3414,14932,0,204,81,0,0,0,0,0,0,115,0,0,0,0,0,0
29093,1,Iron,County,4430,1014,3289,0,51,33,0,0,0,0,0,0,43,0,0,0,0,0,0
29095,1,Jackson,County,315472,189008,117054,0,4384,2745,0,0,0,0,0,0,2279,2,0,0,0,0,0
29097,1,Jasper,County,53457,13518,38129,0,825,279,0,0,0,0,0,0,706,0,0,0,0,0,0
29099,1,Jefferson,County,117742,41469,73111,0,1356,886,0,0,0,0,0,0,920,0,0,0,0,0,0
29101,1,Johnson,County,23401,7462,15269,0,389,158,0,0,0,0,0,0,123,0,0,0,0,0,0
29103,1,Knox,County,1754,307,1406,0,13,16,0,0,0,0,0,0,12,0,0,0,0,0,0
29105,1,Laclede,County,17020,3073,13600,0,180,97,0,0,0,0,0,0,70,0,0,0,0,0,0
29107,1,Lafayette,County,17171,4927,11895,0,199,86,0,0,0,0,0,0,64,0,0,0,0,0,0
29109,1,Lawrence,County,18223,3625,14138,0,196,114,0,0,0,0,0,0,150,0,0,0,0,0,0
29111,1,Lewis,County,4423,833,3460,0,41,49,0,0,0,0,0,0,40,0,0,0,0,0,0
29113,1,Lincoln,County,31686,8071,22811,0,455,163,0,0,0,0,0,0,185,1,0,0,0,0,0
29115,1,Linn,County,5620,1424,4028,0,60,51,0,0,0,0,0,0,57,0,0,0,0,0,0
29117,1,Livingston,County,6783,1598,5077,0,62,28,0,0,0,0,0,0,18,0,0,0,0,0,0
29119,1,McDonald,County,9244,1428,7620,0,117,41,0,0,0,0,0,0,38,0,0,0,0,0,0
29121,1,Macon,County,7759,1529,6111,0,61,29,0,0,0,0,0,0,29,0,0,0,0,0,0
29123,1,Madison,County,5677,1068,4465,0,63,39,0,0,0,0,0,0,42,0,0,0,0,0,0
29125,1,Maries,County,4764,873,3822,0,44,18,0,0,0,0,0,0,7,0,0,0,0,0,0
29127,1,Marion,County,12992,3032,9642,0,122,98,0,0,0,0,0,0,98,0,0,0,0,0,0
29129,1,Mercer,County,1777,273,1475,0,20,6,0,0,0,0,0,0,3,0,0,0,0,0,0
29131,1,Miller,County,12846,2366,10194,0,147,70,0,0,0,0,0,0,69,0,0,0,0,0,0
29133,1,Mississippi,County,4351,942,3263,0,52,30,0,0,0,0,0,0,64,0,0,0,0,0,0
29135,1,Moniteau,County,7200,1572,5469,0,73,34,0,0,0,0,0,0,52,0,0,0,0,0,0
29137,1,Monroe,County,4309,962,3256,0,37,29,0,0,0,0,0,0,25,0,0,0,0,0,0
29139,1,Montgomery,County,5942,1329,4497,0,66,26,0,0,0,0,0,0,24,0,0,0,0,0,0
29141,1,Morgan,County,9608,2138,7243,0,97,75,0,0,0,0,0,0,55,0,0,0,0,0,0
29143,1,New Madrid,County,6686,1433,5068,0,70,50,0,0,0,0,0,0,65,0,0,0,0,0,0
29145,1,Newton,County,28980,5860,22381,0,350,126,0,0,0,0,0,0,263,0,0,0,0,0,0
29147,1,Nodaway,County,9618,2849,6562,0,109,46,0,0,0,0,0,0,52,0,0,0,0,0,0
29149,1,Oregon,County,4543,786,3635,0,47,40,0,0,0,0,0,0,35,0,0,0,0,0,0
29151,1,Osage,County,7699,1257,6337,0,52,29,0,0,0,0,0,0,24,0,0,0,0,0,0
29153,1,Ozark,County,4700,791,3802,0,44,28,0,0,0,0,0,0,35,0,0,0,0,0,0
29155,1,Pemiscot,County,5101,1260,3735,0,54,13,0,0,0,0,0,0,39,0,0,0,0,0,0
29157,1,Perry,County,9569,1753,7619,0,76,50,0,0,0,0,0,0,71,0,0,0,0,0,0
29159,1,Pettis,County,18715,5101,13134,0,253,123,0,0,0,0,0,0,104,0,0,0,0,0,0
29161,1,Phelps,County,19157,5662,13014,0,278,98,0,0,0,0,0,0,105,0,0,0,0,0,0
29163,1,Pike,County,7743,1856,5754,0,65,30,0,0,0,0,0,0,38,0,0,0,0,0,0
29165,1,Platte,County,57755,28351,28061,0,670,317,0,0,0,0,0,0,354,2,0,0,0,0,0
29167,1,Polk,County,15771,3234,12204,0,194,72,0,0,0,0,0,0,67,0,0,0,0,0,0
29169,1,Pulaski,County,15339,4022,10834,0,219,111,0,0,0,0,0,0,151,2,0,0,0,0,0
29171,1,Putnam,County,2347,341,1937,0,24,27,0,0,0,0,0,0,18,0,0,0,0,0,0
29173,1,Ralls,County,5709,1181,4404,0,59,29,0,0,0,0,0,0,36,0,0,0,0,0,0
29175,1,Randolph,County,10915,2900,7700,0,135,84,0,0,0,0,0,0,96,0,0,0,0,0,0
29177,1,Ray,County,11542,3444,7791,0,146,81,0,0,0,0,0,0,80,0,0,0,0,0,0
29179,1,Reynolds,County,2986,581,2343,0,21,12,0,0,0,0,0,0,29,0,0,0,0,0,0
29181,1,Ripley,County,5680,779,4739,0,64,41,0,0,0,0,0,0,57,0,0,0,0,0,0
29183,1,St. Charles,County,224116,97175,121368,0,2546,1331,0,0,0,0,0,0,1695,1,0,0,0,0,0
29185,1,St. Clair,County,4971,1071,3809,0,49,24,0,0,0,0,0,0,18,0,0,0,0,0,0
29186,1,Ste. Genevieve,County,9593,2982,6415,0,76,51,0,0,0,0,0,0,69,0,0,0,0,0,0
29187,1,St. Francois,County,28133,7899,19573,0,293,165,0,0,0,0,0,0,203,0,0,0,0,0,0
29189,1,St. Louis,County,502494,309428,179628,0,5607,3644,0,0,0,0,0,0,4184,3,0,0,0,0,0
29195,1,Saline,County,9283,3038,5971,0,158,52,0,0,0,0,0,0,64,0,0,0,0,0,0
29197,1,Schuyler,County,1897,327,1513,0,23,16,0,0,0,0,0,0,18,0,0,0,0,0,0
29199,1,Scotland,County,1870,347,1473,0,19,20,0,0,0,0,0,0,11,0,0,0,0,0,0
29201,1,Scott,County,17236,3409,13488,0,158,89,0,0,0,0,0,0,92,0,0,0,0,0,0
29203,1,Shannon,County,3941,736,3088,0,39,24,0,0,0,0,0,0,54,0,0,0,0,0,0
29205,1,Shelby,County,3212,616,2535,0,18,29,0,0,0,0,0,0,14,0,0,0,0,0,0
29207,1,Stoddard,County,13435,1726,11451,0,97,56,0,0,0,0,0,0,105,0,0,0,0,0,0
29209,1,Stone,County,18954,3948,14687,0,154,63,0,0,0,0,0,0,102,0,0,0,0,0,0
29211,1,Sullivan,County,2424,425,1957,0,19,13,0,0,0,0,0,0,10,0,0,0,0,0,0
29213,1,Taney,County,26509,5630,20221,0,285,194,0,0,0,0,0,0,178,1,0,0,0,0,0
29215,1,Texas,County,11448,1884,9324,0,109,54,0,0,0,0,0,0,77,0,0,0,0,0,0
29217,1,Vernon,County,8841,1835,6778,0,110,45,0,0,0,0,0,0,73,0,0,0,0,0,0
29219,1,Warren,County,19876,5579,13858,0,261,100,0,0,0,0,0,0,78,0,0,0,0,0,0
29221,1,Washington,County,10058,2183,7648,0,78,76,0,0,0,0,0,0,73,0,0,0,0,0,0
29223,1,Wayne,County,5761,840,4783,0,52,40,0,0,0,0,0,0,46,0,0,0,0,0,0
29225,1,Webster,County,19694,4074,15163,0,212,101,0,0,0,0,0,0,143,1,0,0,0,0,0
29227,1,Worth,County,1080,210,848,0,13,6,0,0,0,0,0,0,3,0,0,0,0,0,0
29229,1,Wright,County,8944,1197,7608,0,72,39,0,0,0,0,0,0,28,0,0,0,0,0,0
29510,1,St. Louis,City,115672,93919,18068,0,1571,1210,0,0,0,0,0,0,901,3,0,0,0,0,0
30001,1,Beaverhead,County,5841,2024,3707,0,67,43,0,0,0,0,0,0,0,0,0,0,0,0,0
30003,1,Big Horn,County,4453,2805,1580,0,42,26,0,0,0,0,0,0,0,0,0,0,0,0,0
30005,1,Blaine,County,3057,1814,1192,0,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0
30007,1,Broadwater,County,4842,1219,3503,0,82,38,0,0,0,0,0,0,0,0,0,0,0,0,0
30009,1,Carbon,County,7388,2794,4459,0,95,40,0,0,0,0,0,0,0,0,0,0,0,0,0
30011,1,Carter,County,854,109,732,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0
30013,1,Cascade,County,37877,17323,19808,0,462,284,0,0,0,0,0,0,0,0,0,0,0,0,0
30015,1,Chouteau,County,2961,1274,1643,0,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0
30017,1,Custer,County,5820,1855,3818,0,81,66,0,0,0,0,0,0,0,0,0,0,0,0,0
30019,1,Daniels,County,954,220,719,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
30021,1,Dawson,County,4653,1259,3269,0,69,56,0,0,0,0,0,0,0,0,0,0,0,0,0
30023,1,Deer Lodge,County,4910,2991,1820,0,62,37,0,0,0,0,0,0,0,0,0,0,0,0,0
30025,1,Fallon,County,1495,256,1200,0,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0
30027,1,Fergus,County,6763,1910,4749,0,63,41,0,0,0,0,0,0,0,0,0,0,0,0,0
30029,1,Flathead,County,63542,23647,38582,0,974,339,0,0,0,0,0,0,0,0,0,0,0,0,0
30031,1,Gallatin,County,70555,39094,30537,0,646,278,0,0,0,0,0,0,0,0,0,0,0,0,0
30033,1,Garfield,County,796,68,720,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
30035,1,Glacier,County,5134,3638,1426,0,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0
30037,1,Golden Valley,County,520,91,422,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30039,1,Granite,County,2185,778,1377,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0
30041,1,Hill,County,6832,3438,3217,0,109,68,0,0,0,0,0,0,0,0,0,0,0,0,0
30043,1,Jefferson,County,8353,3099,5108,0,97,49,0,0,0,0,0,0,0,0,0,0,0,0,0
30045,1,Judith Basin,County,1360,352,991,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0
30047,1,Lake,County,16993,7798,8881,0,200,114,0,0,0,0,0,0,0,0,0,0,0,0,0
30049,1,Lewis and Clark,County,42389,22175,19367,0,527,320,0,0,0,0,0,0,0,0,0,0,0,0,0
30051,1,Liberty,County,1002,307,683,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
30053,1,Lincoln,County,11819,3287,8291,0,160,81,0,0,0,0,0,0,0,0,0,0,0,0,0
30055,1,McCone,County,1085,173,890,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0
30057,1,Madison,County,6514,2025,4388,0,69,32,0,0,0,0,0,0,0,0,0,0,0,0,0
30059,1,Meagher,County,1180,309,845,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0
30061,1,Mineral,County,2849,950,1831,0,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0
30063,1,Missoula,County,73372,48429,23743,0,751,449,0,0,0,0,0,0,0,0,0,0,0,0,0
30065,1,Musselshell,County,3005,536,2408,0,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0
30067,1,Park,County,11816,6009,5614,0,133,60,0,0,0,0,0,0,0,0,0,0,0,0,0
30069,1,Petroleum,County,328,50,274,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30071,1,Phillips,County,2200,490,1678,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0
30073,1,Pondera,County,2866,1017,1804,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0
30075,1,Powder River,County,1110,205,886,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0
30077,1,Powell,County,3301,1065,2160,0,50,26,0,0,0,0,0,0,0,0,0,0,0,0,0
30079,1,Prairie,County,693,180,489,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0
30081,1,Ravalli,County,30047,10449,19116,0,322,160,0,0,0,0,0,0,0,0,0,0,0,0,0
30083,1,Richland,County,5300,1238,3914,0,89,59,0,0,0,0,0,0,0,0,0,0,0,0,0
30085,1,Roosevelt,County,3958,2249,1636,0,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0
30087,1,Rosebud,County,3724,1435,2208,0,49,32,0,0,0,0,0,0,0,0,0,0,0,0,0
30089,1,Sanders,County,8106,2241,5663,0,121,81,0,0,0,0,0,0,0,0,0,0,0,0,0
30091,1,Sheridan,County,1897,685,1159,0,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0
30093,1,Silver Bow,County,18418,11854,6232,0,191,141,0,0,0,0,0,0,0,0,0,0,0,0,0
30095,1,Stillwater,County,5932,1352,4473,0,65,42,0,0,0,0,0,0,0,0,0,0,0,0,0
30097,1,Sweet Grass,County,2402,665,1685,0,33,19,0,0,0,0,0,0,0,0,0,0,0,0,0
30099,1,Teton,County,3606,1216,2323,0,43,24,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,1,Toole,County,2044,558,1436,0,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0
30103,1,Treasure,County,447,101,336,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30105,1,Valley,County,4093,1307,2672,0,67,47,0,0,0,0,0,0,0,0,0,0,0,0,0
30107,1,Wheatland,County,1086,278,792,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0
30109,1,Wibaux,County,550,121,414,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0
30111,1,Yellowstone,County,81985,33493,46812,0,1051,629,0,0,0,0,0,0,0,0,0,0,0,0,0
31001,1,Adams,County,14247,0,8869,5336,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
31001,2,Adams,County,14153,3715,10438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31003,1,Antelope,County,3410,0,2580,829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31003,2,Antelope,County,3408,342,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31005,1,Arthur,County,280,0,234,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31005,2,Arthur,County,285,18,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31007,1,Banner,County,384,0,310,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31007,2,Banner,County,382,25,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31009,1,Blaine,County,292,0,227,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31009,2,Blaine,County,290,29,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31011,1,Boone,County,3005,0,2274,727,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
31011,2,Boone,County,2992,423,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31013,1,Box Butte,County,4861,0,3198,1642,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
31013,2,Box Butte,County,4861,985,3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31015,1,Boyd,County,1061,0,948,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31015,2,Boyd,County,1056,207,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31017,1,Brown,County,1629,0,1243,382,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
31017,2,Brown,County,1627,170,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31019,1,Buffalo,County,23631,0,15147,8423,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
31019,2,Buffalo,County,23498,5791,17707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31021,1,Burt,County,3599,0,2185,1410,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
31021,2,Burt,County,3584,888,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31023,1,Butler,County,4537,0,3222,1297,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
31023,2,Butler,County,4507,749,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31025,1,Cass,County,15538,0,9051,6457,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
31025,2,Cass,County,15414,4606,10808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31027,1,Cedar,County,4882,0,3693,1179,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
31027,2,Cedar,County,4877,614,4263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31029,1,Chase,County,1849,0,1485,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31029,2,Chase,County,1834,165,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31031,1,Cherry,County,2991,0,2336,641,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
31031,2,Cherry,County,2977,306,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31033,1,Cheyenne,County,4467,0,3176,1280,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
31033,2,Cheyenne,County,4422,733,3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31035,1,Clay,County,3275,0,2397,870,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
31035,2,Clay,County,3273,506,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31037,1,Colfax,County,3468,0,2296,1161,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
31037,2,Colfax,County,3485,772,2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31039,1,Cuming,County,4410,0,3145,1258,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
31039,2,Cuming,County,4384,664,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31041,1,Custer,County,5865,0,4409,1447,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
